Dates,PX_BID,LAST_PRICE,CHG_PCT_1D
31-10-2013,61.49,61.495,0.4205
01-11-2013,61.725,61.73,0.3821
05-11-2013,61.62,61.625,-0.1701
06-11-2013,62.395,62.4,1.2576
07-11-2013,62.41,62.415,0.024
08-11-2013,62.47,62.475,0.0961
11-11-2013,63.23,63.2375,1.2205
12-11-2013,63.685,63.695,0.7235
13-11-2013,63.31,63.32,-0.5887
14-11-2013,63.11,63.12,-0.3159
18-11-2013,62.41,62.415,-1.1169
19-11-2013,62.37,62.375,-0.0641
20-11-2013,62.565,62.5775,0.3246
21-11-2013,62.935,62.94,0.5793
22-11-2013,62.86,62.865,-0.1192
25-11-2013,62.49,62.495,-0.5886
26-11-2013,62.51,62.515,0.032
27-11-2013,62.15,62.155,-0.5759
28-11-2013,62.4,62.41,0.4103
29-11-2013,62.44,62.4487,0.062
02-12-2013,62.315,62.32,-0.2061
03-12-2013,62.36,62.365,0.0722
04-12-2013,62.05,62.055,-0.4971
05-12-2013,61.76,61.765,-0.4673
06-12-2013,61.41,61.415,-0.5667
09-12-2013,61.13,61.135,-0.4559
10-12-2013,61.025,61.0375,-0.1595
11-12-2013,61.2475,61.2525,0.3522
12-12-2013,61.825,61.83,0.9428
13-12-2013,62.12,62.125,0.4771
16-12-2013,61.745,61.75,-0.6036
17-12-2013,62.01,62.02,0.4372
18-12-2013,62.09,62.105,0.1371
19-12-2013,62.11,62.1162,0.018
20-12-2013,62.035,62.04,-0.1227
23-12-2013,61.9525,61.9587,-0.131
24-12-2013,61.79,61.795,-0.2642
26-12-2013,62.1575,62.1637,0.5967
27-12-2013,61.84,61.845,-0.5127
30-12-2013,61.91,61.915,0.1132
31-12-2013,61.795,61.8,-0.1857
01-01-2014,61.9,61.905,0.1699
02-01-2014,62.26,62.2675,0.5856
03-01-2014,62.15,62.155,-0.1807
06-01-2014,62.315,62.3225,0.2695
07-01-2014,62.3,62.305,-0.0281
08-01-2014,62.07,62.075,-0.3692
09-01-2014,62.0725,62.0775,0.004
10-01-2014,61.9,61.905,-0.2779
13-01-2014,61.51,61.515,-0.63
15-01-2014,61.5425,61.5462,0.0507
16-01-2014,61.5375,61.5425,-0.006
17-01-2014,61.545,61.55,0.0122
20-01-2014,61.6175,61.6237,0.1197
21-01-2014,61.8825,61.8913,0.4342
22-01-2014,61.82,61.825,-0.1071
23-01-2014,61.9275,61.9338,0.176
24-01-2014,62.68,62.685,1.2129
27-01-2014,63.0925,63.1012,0.664
28-01-2014,62.51,62.515,-0.929
29-01-2014,62.4,62.4075,-0.172
30-01-2014,62.57,62.575,0.2684
31-01-2014,62.65,62.6575,0.1318
03-02-2014,62.57,62.575,-0.1317
04-02-2014,62.53,62.535,-0.0639
05-02-2014,62.57,62.58,0.072
06-02-2014,62.38,62.3875,-0.3076
07-02-2014,62.285,62.29,-0.1563
10-02-2014,62.43,62.4375,0.2368
11-02-2014,62.21,62.2175,-0.3524
12-02-2014,62.1,62.105,-0.1808
13-02-2014,62.44,62.44,0.5394
14-02-2014,61.925,61.93,-0.8168
17-02-2014,61.8525,61.8587,-0.1151
18-02-2014,62.21,62.22,0.5841
20-02-2014,62.225,62.23,0.0161
21-02-2014,62.12,62.13,-0.1607
24-02-2014,62.06,62.0638,-0.1066
25-02-2014,61.95,61.9575,-0.1713
26-02-2014,61.98,61.985,0.0444
28-02-2014,61.75,61.7575,-0.367
03-03-2014,62.035,62.0425,0.4615
04-03-2014,61.85,61.8562,-0.3003
05-03-2014,61.7425,61.7562,-0.1617
06-03-2014,61.11,61.115,-1.0383
07-03-2014,61.08,61.0875,-0.045
10-03-2014,60.8325,60.8425,-0.4011
11-03-2014,60.9475,60.9538,0.1829
12-03-2014,61.215,61.22,0.4367
13-03-2014,61.175,61.18,-0.0653
14-03-2014,61.18,61.19,0.0163
18-03-2014,61.2,61.205,0.0245
19-03-2014,60.95,60.955,-0.4085
20-03-2014,61.315,61.3325,0.6193
21-03-2014,60.92,60.925,-0.6644
24-03-2014,60.775,60.7875,-0.2257
25-03-2014,60.475,60.48,-0.5059
26-03-2014,60.16,60.165,-0.5208
27-03-2014,60.31,60.3175,0.2535
28-03-2014,59.88,59.89,-0.7087
02-04-2014,59.8825,59.8975,0.0125
03-04-2014,60.17,60.175,0.4633
04-04-2014,60.08,60.085,-0.1496
07-04-2014,60.12,60.125,0.0666
09-04-2014,60.13,60.135,0.0166
10-04-2014,60.06,60.07,-0.1081
11-04-2014,60.1725,60.1763,0.177
15-04-2014,60.225,60.2325,0.0934
16-04-2014,60.38,60.39,0.2615
17-04-2014,60.2875,60.2912,-0.1636
21-04-2014,60.59,60.5925,0.4997
22-04-2014,60.765,60.7675,0.2888
23-04-2014,61.08,61.085,0.5225
25-04-2014,60.62,60.625,-0.753
28-04-2014,60.645,60.6475,0.0371
29-04-2014,60.42,60.425,-0.3669
30-04-2014,60.33,60.335,-0.1489
02-05-2014,60.155,60.1625,-0.2859
05-05-2014,60.22,60.225,0.1039
06-05-2014,60.09,60.0975,-0.2117
07-05-2014,60.1275,60.135,0.0624
08-05-2014,60.055,60.06,-0.1247
09-05-2014,60,60.025,-0.0583
12-05-2014,60.05,60.05,0.0416
13-05-2014,59.66,59.67,-0.6328
15-05-2014,59.28,59.29,-0.6368
16-05-2014,58.78,58.7825,-0.856
19-05-2014,58.59,58.595,-0.319
20-05-2014,58.635,58.64,0.0768
21-05-2014,58.77,58.78,0.2387
22-05-2014,58.45,58.46,-0.5444
23-05-2014,58.485,58.5075,0.0813
26-05-2014,58.71,58.715,0.3547
27-05-2014,59.04,59.0425,0.5578
28-05-2014,58.935,58.9412,-0.1716
29-05-2014,59.03,59.035,0.1591
30-05-2014,59.1,59.1025,0.1143
02-06-2014,59.1525,59.1563,0.091
03-06-2014,59.385,59.39,0.3951
04-06-2014,59.33,59.335,-0.0926
05-06-2014,59.325,59.3313,-0.0062
06-06-2014,59.18,59.1825,-0.2508
09-06-2014,59.18,59.19,0.0127
10-06-2014,59.2925,59.2975,0.1816
11-06-2014,59.2725,59.2762,-0.0359
12-06-2014,59.25,59.255,-0.0358
13-06-2014,59.77,59.7725,0.8733
16-06-2014,60.16,60.165,0.6567
17-06-2014,60,60.0187,-0.2432
18-06-2014,60.3975,60.4037,0.6415
19-06-2014,60.08,60.0863,-0.5255
20-06-2014,60.185,60.1875,0.1684
23-06-2014,60.205,60.2075,0.0332
24-06-2014,60.115,60.12,-0.1453
25-06-2014,60.13,60.1325,0.0208
26-06-2014,60.14,60.1425,0.0166
27-06-2014,60.08,60.085,-0.0956
30-06-2014,60.18,60.1862,0.1684
01-07-2014,60.07,60.075,-0.1848
02-07-2014,59.69,59.6937,-0.6347
03-07-2014,59.7425,59.7463,0.0881
04-07-2014,59.73,59.735,-0.0189
07-07-2014,60.01,60.015,0.4687
08-07-2014,59.785,59.7887,-0.3771
09-07-2014,59.75,59.7575,-0.0522
10-07-2014,60.2,60.205,0.7489
11-07-2014,59.93,59.935,-0.4485
14-07-2014,60.07,60.075,0.2336
15-07-2014,60.13,60.135,0.0999
16-07-2014,60.13,60.135,0
17-07-2014,60.1725,60.1775,0.0707
18-07-2014,60.28,60.2875,0.1828
21-07-2014,60.3,60.305,0.029
22-07-2014,60.2475,60.2513,-0.089
23-07-2014,60.1,60.105,-0.2428
24-07-2014,60.1,60.105,0
25-07-2014,60.1,60.105,0
28-07-2014,60.13,60.1375,0.0541
30-07-2014,60.05,60.0575,-0.133
31-07-2014,60.55,60.56,0.8367
01-08-2014,61.18,61.185,1.032
04-08-2014,60.93,60.935,-0.4086
05-08-2014,60.845,60.8475,-0.1436
06-08-2014,61.5,61.505,1.0806
07-08-2014,61.23,61.2325,-0.4431
08-08-2014,61.14,61.145,-0.1429
11-08-2014,61.1725,61.1787,0.0551
12-08-2014,61.085,61.09,-0.145
13-08-2014,61.22,61.2238,0.219
14-08-2014,60.765,60.7687,-0.7433
19-08-2014,60.68,60.6838,-0.1397
20-08-2014,60.61,60.62,-0.1051
21-08-2014,60.67,60.675,0.0907
22-08-2014,60.4675,60.4725,-0.3337
25-08-2014,60.56,60.565,0.153
26-08-2014,60.43,60.435,-0.2146
27-08-2014,60.4475,60.4512,0.0268
28-08-2014,60.51,60.515,0.1055
01-09-2014,60.525,60.5275,0.0207
02-09-2014,60.68,60.685,0.2602
03-09-2014,60.48,60.485,-0.3296
04-09-2014,60.3575,60.365,-0.1984
05-09-2014,60.4,60.4063,0.0684
08-09-2014,60.2925,60.295,-0.1843
09-09-2014,60.6,60.605,0.5141
10-09-2014,60.95,60.955,0.5775
11-09-2014,60.925,60.9313,-0.0389
12-09-2014,60.65,60.66,-0.4453
15-09-2014,61.14,61.15,0.8078
16-09-2014,61.055,61.06,-0.1472
17-09-2014,60.91,60.915,-0.2375
18-09-2014,60.84,60.845,-0.1149
19-09-2014,60.8225,60.8275,-0.0288
22-09-2014,60.81,60.82,-0.0123
23-09-2014,60.945,60.9475,0.2096
24-09-2014,60.965,60.9713,0.0391
25-09-2014,61.34,61.345,0.6129
26-09-2014,61.1525,61.1575,-0.3056
29-09-2014,61.525,61.5275,0.605
30-09-2014,61.755,61.7575,0.3738
01-10-2014,61.605,61.61,-0.2388
07-10-2014,61.4,61.405,-0.3327
08-10-2014,61.39,61.395,-0.0163
09-10-2014,61.05,61.055,-0.5538
10-10-2014,61.33,61.335,0.4586
13-10-2014,61.1,61.105,-0.375
14-10-2014,61.415,61.42,0.5155
16-10-2014,61.8375,61.8463,0.6941
17-10-2014,61.435,61.4425,-0.6529
20-10-2014,61.355,61.36,-0.1343
21-10-2014,61.315,61.32,-0.0652
22-10-2014,61.285,61.2875,-0.053
27-10-2014,61.3,61.305,0.0286
28-10-2014,61.3275,61.3312,0.0427
29-10-2014,61.355,61.3575,0.0429
30-10-2014,61.4475,61.4538,0.1569
31-10-2014,61.3625,61.3675,-0.1404
03-11-2014,61.41,61.415,0.0774
05-11-2014,61.41,61.415,0
07-11-2014,61.6325,61.6375,0.3623
10-11-2014,61.5,61.505,-0.215
11-11-2014,61.555,61.5588,0.0875
12-11-2014,61.5,61.5037,-0.0895
13-11-2014,61.56,61.565,0.0997
14-11-2014,61.72,61.7213,0.2539
17-11-2014,61.735,61.7375,0.0262
18-11-2014,61.7425,61.7463,0.0143
19-11-2014,61.96,61.9637,0.3521
20-11-2014,61.95,61.9538,-0.016
21-11-2014,61.77,61.775,-0.2886
24-11-2014,61.9125,61.9162,0.2286
25-11-2014,61.86,61.8675,-0.0787
26-11-2014,61.845,61.85,-0.0283
27-11-2014,61.87,61.875,0.0404
28-11-2014,62.03,62.0337,0.2565
01-12-2014,62.0225,62.0238,-0.016
02-12-2014,61.88,61.885,-0.2238
03-12-2014,61.91,61.9125,0.0444
04-12-2014,61.9325,61.9375,0.0404
05-12-2014,61.79,61.795,-0.2301
08-12-2014,61.83,61.835,0.0647
09-12-2014,61.885,61.8875,0.0849
10-12-2014,62.0175,62.0213,0.2162
11-12-2014,62.34,62.345,0.5219
12-12-2014,62.295,62.3,-0.0722
15-12-2014,62.9375,62.9425,1.0313
16-12-2014,63.5325,63.5413,0.9513
17-12-2014,63.62,63.6225,0.1278
18-12-2014,63.11,63.1125,-0.8016
19-12-2014,63.2975,63.3013,0.2991
22-12-2014,63.24,63.245,-0.0889
23-12-2014,63.28,63.2875,0.0672
24-12-2014,63.52,63.5263,0.3773
26-12-2014,63.565,63.5687,0.0667
29-12-2014,63.67,63.675,0.1672
30-12-2014,63.375,63.3787,-0.4653
31-12-2014,63.035,63.0425,-0.5305
01-01-2015,63.35,63.355,0.4957
02-01-2015,63.29,63.295,-0.0947
05-01-2015,63.4125,63.4187,0.1954
06-01-2015,63.57,63.5725,0.2425
07-01-2015,63.17,63.175,-0.6253
08-01-2015,62.67,62.6725,-0.7954
09-01-2015,62.32,62.325,-0.5545
12-01-2015,62.12,62.135,-0.3049
13-01-2015,62.1425,62.1463,0.0182
14-01-2015,62.1875,62.1888,0.0684
15-01-2015,62.06,62.0738,-0.1849
16-01-2015,61.87,61.87,-0.3283
19-01-2015,61.7025,61.7062,-0.2647
20-01-2015,61.6875,61.7062,0
21-01-2015,61.635,61.6375,-0.1113
22-01-2015,61.7,61.705,0.1095
23-01-2015,61.43,61.4375,-0.4335
27-01-2015,61.41,61.4137,-0.0387
28-01-2015,61.4,61.41,-0.006
29-01-2015,61.87,61.875,0.7572
30-01-2015,61.8675,61.8725,-0.004
02-02-2015,61.8,61.8075,-0.1051
03-02-2015,61.67,61.675,-0.2144
04-02-2015,61.7525,61.7575,0.1338
05-02-2015,61.735,61.74,-0.0283
06-02-2015,61.7,61.7038,-0.0586
09-02-2015,62.165,62.17,0.7555
10-02-2015,62.18,62.205,0.0563
11-02-2015,62.25,62.255,0.0804
12-02-2015,62.3025,62.3063,0.0824
13-02-2015,62.19,62.195,-0.1786
16-02-2015,62.155,62.1625,-0.0523
18-02-2015,62.3375,62.3413,0.2876
20-02-2015,62.215,62.22,-0.1946
23-02-2015,62.31,62.315,0.1527
24-02-2015,62.2,62.2025,-0.1805
25-02-2015,61.96,61.9675,-0.3778
26-02-2015,61.7525,61.7562,-0.341
27-02-2015,61.84,61.845,0.1438
02-03-2015,61.8675,61.8713,0.0425
03-03-2015,61.91,61.9175,0.0747
04-03-2015,62.255,62.2625,0.5572
05-03-2015,62.17,62.175,-0.1405
09-03-2015,62.5425,62.5437,0.593
10-03-2015,62.77,62.78,0.3778
11-03-2015,62.78,62.7813,0.0021
12-03-2015,62.51,62.515,-0.4242
13-03-2015,62.965,62.965,0.7198
16-03-2015,62.805,62.81,-0.2462
17-03-2015,62.7,62.715,-0.1512
18-03-2015,62.69,62.6925,-0.0359
19-03-2015,62.515,62.5187,-0.2772
20-03-2015,62.465,62.4688,-0.0798
23-03-2015,62.27,62.275,-0.3102
24-03-2015,62.23,62.2475,-0.0442
25-03-2015,62.33,62.335,0.1406
26-03-2015,62.6625,62.6687,0.5353
27-03-2015,62.4125,62.42,-0.3968
30-03-2015,62.6775,62.68,0.4165
31-03-2015,62.495,62.4975,-0.2912
06-04-2015,62.185,62.1888,-0.4939
07-04-2015,62.25,62.255,0.1065
08-04-2015,62.24,62.245,-0.0161
09-04-2015,62.2425,62.2463,0.0021
10-04-2015,62.315,62.32,0.1184
13-04-2015,62.5,62.51,0.3049
15-04-2015,62.3675,62.3713,-0.2219
16-04-2015,62.3,62.305,-0.1063
17-04-2015,62.3625,62.3662,0.0982
20-04-2015,62.9125,62.9162,0.8819
21-04-2015,62.85,62.8525,-0.1012
22-04-2015,62.825,62.8313,-0.0337
23-04-2015,63.32,63.3225,0.7818
24-04-2015,63.555,63.5588,0.3732
27-04-2015,63.485,63.4875,-0.1122
28-04-2015,63.14,63.145,-0.5395
29-04-2015,63.305,63.3075,0.2573
30-04-2015,63.42,63.4225,0.1817
05-05-2015,63.435,63.44,0.0276
06-05-2015,63.54,63.54,0.1576
07-05-2015,64.23,64.24,1.1017
08-05-2015,63.93,63.9375,-0.4709
11-05-2015,63.85,63.855,-0.129
12-05-2015,64.165,64.1687,0.4913
13-05-2015,64,64.01,-0.2473
14-05-2015,63.65,63.655,-0.5546
15-05-2015,63.51,63.515,-0.2199
18-05-2015,63.72,63.725,0.3306
19-05-2015,63.67,63.6762,-0.0766
20-05-2015,63.82,63.825,0.2337
21-05-2015,63.635,63.64,-0.2899
22-05-2015,63.515,63.52,-0.1886
25-05-2015,63.565,63.5687,0.0767
26-05-2015,63.9725,63.9775,0.6431
27-05-2015,64.025,64.03,0.0821
28-05-2015,63.805,63.8075,-0.3475
29-05-2015,63.82,63.825,0.0274
01-06-2015,63.705,63.71,-0.1802
02-06-2015,63.82,63.825,0.1805
03-06-2015,63.905,63.9075,0.1293
04-06-2015,64.0025,64.0063,0.1546
05-06-2015,63.75,63.755,-0.3926
08-06-2015,64.085,64.0875,0.5215
09-06-2015,63.9225,63.925,-0.2536
10-06-2015,63.84,63.845,-0.1251
11-06-2015,63.97,63.975,0.2036
12-06-2015,64.06,64.065,0.1407
15-06-2015,64.16,64.1675,0.16
16-06-2015,64.25,64.2525,0.1325
17-06-2015,64.115,64.1175,-0.2101
18-06-2015,63.73,63.7325,-0.6005
19-06-2015,63.5575,63.5638,-0.2647
22-06-2015,63.51,63.5125,-0.0807
23-06-2015,63.6,63.605,0.1456
24-06-2015,63.595,63.5975,-0.0118
25-06-2015,63.62,63.625,0.0432
26-06-2015,63.64,63.6425,0.0275
29-06-2015,63.85,63.855,0.3339
30-06-2015,63.65,63.6513,-0.319
01-07-2015,63.6,63.605,-0.0727
02-07-2015,63.51,63.5125,-0.1454
03-07-2015,63.4325,63.4375,-0.1181
06-07-2015,63.4,63.405,-0.0512
07-07-2015,63.455,63.46,0.0867
08-07-2015,63.59,63.5963,0.2148
09-07-2015,63.385,63.39,-0.3244
10-07-2015,63.39,63.4,0.0158
13-07-2015,63.515,63.5175,0.1853
14-07-2015,63.39,63.395,-0.1929
15-07-2015,63.4175,63.4238,0.0454
16-07-2015,63.51,63.515,0.1438
17-07-2015,63.4725,63.4737,-0.065
20-07-2015,63.665,63.6675,0.3053
21-07-2015,63.55,63.5525,-0.1806
22-07-2015,63.575,63.58,0.0433
23-07-2015,63.765,63.7675,0.2949
24-07-2015,64.04,64.0425,0.4313
27-07-2015,64.165,64.17,0.1991
28-07-2015,63.91,63.915,-0.3974
29-07-2015,63.9,63.905,-0.0156
30-07-2015,64.0375,64.0412,0.2131
31-07-2015,64.1325,64.1362,0.1483
03-08-2015,64.0425,64.0437,-0.1442
04-08-2015,63.7475,63.7513,-0.4566
05-08-2015,63.75,63.755,0.0058
06-08-2015,63.76,63.765,0.0157
07-08-2015,63.8125,63.8162,0.0803
10-08-2015,63.865,63.87,0.0843
11-08-2015,64.2,64.205,0.5245
12-08-2015,64.7725,64.7937,0.9169
13-08-2015,65.1,65.105,0.4804
14-08-2015,65.005,65.0075,-0.1498
17-08-2015,65.31,65.3125,0.4692
19-08-2015,65.27,65.2737,-0.0594
20-08-2015,65.55,65.5513,0.4253
21-08-2015,65.825,65.8325,0.429
24-08-2015,66.64,66.645,1.2342
25-08-2015,66.09,66.095,-0.8253
26-08-2015,66.14,66.1438,0.0738
27-08-2015,66.04,66.045,-0.1494
28-08-2015,66.1575,66.1625,0.1779
31-08-2015,66.48,66.4825,0.4837
01-09-2015,66.215,66.2175,-0.3986
02-09-2015,66.19,66.195,-0.034
03-09-2015,66.2375,66.2438,0.0737
04-09-2015,66.46,66.4637,0.332
07-09-2015,66.8225,66.8262,0.5454
08-09-2015,66.5425,66.5475,-0.4171
09-09-2015,66.41,66.4138,-0.2009
10-09-2015,66.4275,66.4337,0.03
11-09-2015,66.535,66.54,0.16
14-09-2015,66.325,66.33,-0.3156
15-09-2015,66.36,66.365,0.0528
16-09-2015,66.455,66.4588,0.1413
18-09-2015,65.67,65.675,-1.1794
21-09-2015,65.74,65.745,0.1066
22-09-2015,65.88,65.8825,0.2091
23-09-2015,65.9825,65.9875,0.1594
24-09-2015,66.15,66.155,0.2538
28-09-2015,66.04,66.0462,-0.1645
29-09-2015,65.95,65.955,-0.1381
30-09-2015,65.585,65.59,-0.5534
01-10-2015,65.5075,65.5125,-0.1182
05-10-2015,65.295,65.3,-0.3244
06-10-2015,65.41,65.415,0.1761
07-10-2015,64.96,64.965,-0.6879
08-10-2015,65.0775,65.0837,0.1827
09-10-2015,64.73,64.735,-0.5358
12-10-2015,64.7475,64.7525,0.027
13-10-2015,65.18,65.185,0.6679
14-10-2015,65.035,65.04,-0.2224
15-10-2015,64.8175,64.8237,-0.3326
16-10-2015,64.81,64.815,-0.0134
19-10-2015,64.8,64.805,-0.0154
20-10-2015,65.0525,65.0562,0.3876
21-10-2015,65.1225,65.1275,0.1096
23-10-2015,64.82,64.8275,-0.4606
26-10-2015,64.96,64.965,0.2121
27-10-2015,64.96,64.965,0
28-10-2015,64.9225,64.9275,-0.0577
29-10-2015,65.3,65.305,0.5814
30-10-2015,65.26,65.265,-0.0613
02-11-2015,65.58,65.585,0.4903
03-11-2015,65.65,65.655,0.1067
04-11-2015,65.48,65.485,-0.2589
05-11-2015,65.74,65.745,0.397
06-11-2015,65.76,65.7637,0.0284
09-11-2015,66.4425,66.4462,1.0378
10-11-2015,66.3075,66.3125,-0.2012
13-11-2015,66.095,66.0988,-0.3223
16-11-2015,65.99,65.995,-0.157
17-11-2015,66.03,66.035,0.0606
18-11-2015,66.29,66.295,0.3937
19-11-2015,66.18,66.185,-0.1659
20-11-2015,66.19,66.195,0.0151
23-11-2015,66.4725,66.4775,0.4268
24-11-2015,66.32,66.325,-0.2294
26-11-2015,66.56,66.565,0.3619
27-11-2015,66.75,66.7588,0.2911
30-11-2015,66.665,66.6675,-0.1368
01-12-2015,66.49,66.4962,-0.2569
02-12-2015,66.6,66.605,0.1636
03-12-2015,66.6525,66.6588,0.0808
04-12-2015,66.6825,66.6875,0.0431
07-12-2015,66.73,66.735,0.0712
08-12-2015,66.835,66.84,0.1573
09-12-2015,66.835,66.84,0
10-12-2015,66.715,66.72,-0.1795
11-12-2015,66.89,66.8925,0.2585
14-12-2015,67.1,67.1,0.3102
15-12-2015,66.9275,66.9337,-0.2478
16-12-2015,66.72,66.725,-0.3118
17-12-2015,66.4175,66.4212,-0.4553
18-12-2015,66.3975,66.4025,-0.0282
21-12-2015,66.3475,66.3525,-0.0753
22-12-2015,66.325,66.33,-0.0339
23-12-2015,66.205,66.21,-0.1809
28-12-2015,66.1925,66.1975,-0.0189
29-12-2015,66.39,66.395,0.2983
30-12-2015,66.3825,66.3875,-0.0113
31-12-2015,66.15,66.1537,-0.3522
01-01-2016,66.14,66.145,-0.0132
04-01-2016,66.61,66.615,0.7106
05-01-2016,66.5925,66.5963,-0.0281
06-01-2016,66.8225,66.8288,0.3491
07-01-2016,66.92,66.925,0.1439
08-01-2016,66.63,66.635,-0.4333
11-01-2016,66.81,66.8125,0.2664
12-01-2016,66.865,66.8712,0.0879
13-01-2016,66.8475,66.8525,-0.028
14-01-2016,67.29,67.295,0.6619
15-01-2016,67.6,67.605,0.4607
18-01-2016,67.675,67.68,0.1109
19-01-2016,67.6425,67.6463,-0.0498
20-01-2016,67.96,67.965,0.4711
21-01-2016,68.02,68.025,0.0883
22-01-2016,67.625,67.63,-0.5807
25-01-2016,67.8325,67.8362,0.3049
27-01-2016,68.045,68.05,0.3152
28-01-2016,68.22,68.225,0.2572
29-01-2016,67.79,67.7925,-0.6339
01-02-2016,67.835,67.84,0.0701
02-02-2016,67.9775,67.9812,0.2081
03-02-2016,68.0675,68.0725,0.1343
04-02-2016,67.5625,67.5675,-0.7419
05-02-2016,67.6475,67.6525,0.1258
08-02-2016,67.935,67.94,0.425
09-02-2016,67.9,67.9037,-0.0534
10-02-2016,67.85,67.855,-0.0717
11-02-2016,68.295,68.3,0.6558
12-02-2016,68.23,68.235,-0.0952
15-02-2016,68.055,68.06,-0.2565
16-02-2016,68.3775,68.3825,0.4738
17-02-2016,68.4625,68.4675,0.1243
18-02-2016,68.4625,68.4688,0.0019
22-02-2016,68.6,68.605,0.1989
23-02-2016,68.5825,68.5875,-0.0255
24-02-2016,68.56,68.5625,-0.0364
25-02-2016,68.7,68.705,0.2078
26-02-2016,68.6275,68.6325,-0.1055
29-02-2016,68.415,68.42,-0.3096
01-03-2016,67.86,67.865,-0.8112
02-03-2016,67.5425,67.5475,-0.4678
03-03-2016,67.335,67.34,-0.3072
04-03-2016,67.09,67.095,-0.3638
08-03-2016,67.3425,67.3463,0.3745
09-03-2016,67.21,67.215,-0.195
10-03-2016,67.065,67.0675,-0.2194
11-03-2016,67.05,67.0538,-0.0204
14-03-2016,67.1,67.105,0.0764
15-03-2016,67.3825,67.3862,0.419
16-03-2016,67.23,67.235,-0.2244
17-03-2016,66.74,66.745,-0.7288
18-03-2016,66.5025,66.5063,-0.3576
21-03-2016,66.53,66.535,0.0432
22-03-2016,66.715,66.72,0.278
23-03-2016,66.6325,66.6362,-0.1256
28-03-2016,66.565,66.57,-0.0993
29-03-2016,66.535,66.54,-0.0451
30-03-2016,66.38,66.385,-0.2329
31-03-2016,66.2425,66.2475,-0.2071
04-04-2016,66.2,66.2063,-0.0622
05-04-2016,66.4575,66.4625,0.387
06-04-2016,66.655,66.66,0.2972
07-04-2016,66.4625,66.4675,-0.2888
11-04-2016,66.4275,66.4312,-0.0546
12-04-2016,66.42,66.425,-0.0093
13-04-2016,66.64,66.645,0.3312
18-04-2016,66.5475,66.5525,-0.1388
20-04-2016,66.2175,66.2213,-0.4977
21-04-2016,66.3875,66.3938,0.2605
22-04-2016,66.48,66.4837,0.1354
25-04-2016,66.6125,66.6175,0.2013
26-04-2016,66.52,66.525,-0.1389
27-04-2016,66.4475,66.4525,-0.109
28-04-2016,66.5175,66.5213,0.1035
29-04-2016,66.325,66.33,-0.2876
02-05-2016,66.45,66.455,0.1885
03-05-2016,66.425,66.4275,-0.0414
04-05-2016,66.55,66.555,0.1919
05-05-2016,66.55,66.555,0
06-05-2016,66.5525,66.555,0
09-05-2016,66.58,66.5825,0.0413
10-05-2016,66.6775,66.6787,0.1445
11-05-2016,66.56,66.565,-0.1705
12-05-2016,66.62,66.625,0.0901
13-05-2016,66.77,66.775,0.2251
16-05-2016,66.8,66.805,0.0449
17-05-2016,66.87,66.875,0.1048
18-05-2016,66.98,66.985,0.1645
19-05-2016,67.3625,67.3675,0.571
20-05-2016,67.44,67.4475,0.1188
23-05-2016,67.4925,67.4962,0.0722
24-05-2016,67.75,67.755,0.3834
25-05-2016,67.33,67.335,-0.6199
26-05-2016,67.1725,67.1775,-0.2339
27-05-2016,67.03,67.035,-0.2121
30-05-2016,67.165,67.1687,0.1994
31-05-2016,67.255,67.26,0.1359
01-06-2016,67.4475,67.4525,0.2862
02-06-2016,67.285,67.29,-0.2409
03-06-2016,67.255,67.26,-0.0446
06-06-2016,66.9725,66.9775,-0.42
07-06-2016,66.77,66.775,-0.3023
08-06-2016,66.645,66.6512,-0.1854
09-06-2016,66.715,66.72,0.1032
10-06-2016,66.755,66.7587,0.058
13-06-2016,67.135,67.14,0.5712
14-06-2016,67.26,67.265,0.1862
15-06-2016,67.1475,67.1525,-0.1672
16-06-2016,67.265,67.2762,0.1842
17-06-2016,67.08,67.085,-0.2842
20-06-2016,67.31,67.3125,0.3391
21-06-2016,67.4825,67.49,0.2637
22-06-2016,67.475,67.48,-0.0148
23-06-2016,67.2475,67.2513,-0.3389
24-06-2016,67.965,67.9688,1.0669
27-06-2016,67.94,67.945,-0.035
28-06-2016,67.95,67.955,0.0147
29-06-2016,67.68,67.685,-0.3973
30-06-2016,67.52,67.525,-0.2364
01-07-2016,67.3175,67.3225,-0.2999
04-07-2016,67.26,67.265,-0.0854
05-07-2016,67.45,67.455,0.2825
07-07-2016,67.3925,67.3963,-0.087
08-07-2016,67.365,67.37,-0.039
11-07-2016,67.13,67.135,-0.3488
12-07-2016,67.18,67.1837,0.0725
13-07-2016,67.05,67.055,-0.1916
14-07-2016,66.91,66.915,-0.2088
15-07-2016,67.065,67.07,0.2316
18-07-2016,67.19,67.195,0.1864
19-07-2016,67.1025,67.1075,-0.1302
20-07-2016,67.195,67.1975,0.1341
21-07-2016,67.175,67.1775,-0.0298
22-07-2016,67.08,67.0813,-0.1432
25-07-2016,67.35,67.3537,0.4061
26-07-2016,67.27,67.275,-0.1168
27-07-2016,67.1425,67.1463,-0.1913
28-07-2016,67.03,67.035,-0.1658
29-07-2016,66.99,66.995,-0.0597
01-08-2016,66.74,66.7437,-0.3751
02-08-2016,66.7375,66.74,-0.0055
03-08-2016,66.9875,66.9925,0.3783
04-08-2016,66.915,66.9187,-0.1102
05-08-2016,66.7725,66.7762,-0.2129
08-08-2016,66.84,66.845,0.103
